month_start,department,category,scenario,amount,source
2022-05-01,Sales,Travel,Actual,1570566.0,budget_vs_actual
2022-05-01,Sales,Travel,Budget,1085924.0,budget_vs_actual
2022-05-01,Sales,Utilities,Actual,1016826.0,budget_vs_actual
2022-05-01,Sales,Utilities,Budget,591034.0,budget_vs_actual
2022-06-01,Finance,Infrastructure,Actual,1146950.0,budget_vs_actual
2022-06-01,Finance,Infrastructure,Budget,1210508.0,budget_vs_actual
2022-06-01,Finance,Marketing,Actual,1405914.0,budget_vs_actual
2022-06-01,Finance,Marketing,Budget,1338654.0,budget_vs_actual
2022-06-01,Finance,Salaries,Actual,1459528.0,budget_vs_actual
2022-06-01,Finance,Salaries,Budget,680906.0,budget_vs_actual
2022-06-01,Finance,Training,Actual,1239206.0,budget_vs_actual
2022-06-01,Finance,Training,Budget,1074630.0,budget_vs_actual
2022-06-01,Finance,Travel,Actual,1018488.0,budget_vs_actual
2022-06-01,Finance,Travel,Budget,778058.0,budget_vs_actual
2022-06-01,Finance,Utilities,Actual,1131648.0,budget_vs_actual
2022-06-01,Finance,Utilities,Budget,952936.0,budget_vs_actual
2022-06-01,HR,Infrastructure,Actual,1902794.0,budget_vs_actual
2022-06-01,HR,Infrastructure,Budget,2217420.0,budget_vs_actual
2022-06-01,HR,Marketing,Actual,1160136.0,budget_vs_actual
2022-06-01,HR,Marketing,Budget,974344.0,budget_vs_actual
2022-06-01,HR,Salaries,Actual,1191614.0,budget_vs_actual
2022-06-01,HR,Salaries,Budget,1270448.0,budget_vs_actual
2022-06-01,HR,Training,Actual,2530188.0,budget_vs_actual
2022-06-01,HR,Training,Budget,2287354.0,budget_vs_actual
2022-06-01,HR,Travel,Actual,961704.0,budget_vs_actual
2022-06-01,HR,Travel,Budget,980442.0,budget_vs_actual
2022-06-01,HR,Utilities,Actual,2088422.0,budget_vs_actual
2022-06-01,HR,Utilities,Budget,2211336.0,budget_vs_actual
2022-06-01,IT,Infrastructure,Actual,1298880.0,budget_vs_actual
2022-06-01,IT,Infrastructure,Budget,1269904.0,budget_vs_actual
2022-06-01,IT,Marketing,Actual,1366036.0,budget_vs_actual
2022-06-01,IT,Marketing,Budget,1484388.0,budget_vs_actual
2022-06-01,IT,Salaries,Actual,1159664.0,budget_vs_actual
2022-06-01,IT,Salaries,Budget,1242056.0,budget_vs_actual
2022-06-01,IT,Training,Actual,771754.0,budget_vs_actual
2022-06-01,IT,Training,Budget,1002272.0,budget_vs_actual
2022-06-01,IT,Travel,Actual,1475842.0,budget_vs_actual
2022-06-01,IT,Travel,Budget,1536718.0,budget_vs_actual
2022-06-01,IT,Utilities,Actual,2031840.0,budget_vs_actual
2022-06-01,IT,Utilities,Budget,1527948.0,budget_vs_actual
2022-06-01,Marketing,Infrastructure,Actual,1252392.0,budget_vs_actual
2022-06-01,Marketing,Infrastructure,Budget,1181470.0,budget_vs_actual
2022-06-01,Marketing,Marketing,Actual,2205590.0,budget_vs_actual
2022-06-01,Marketing,Marketing,Budget,1649650.0,budget_vs_actual
2022-06-01,Marketing,Salaries,Actual,1940254.0,budget_vs_actual
2022-06-01,Marketing,Salaries,Budget,2335522.0,budget_vs_actual
2022-06-01,Marketing,Training,Actual,937674.0,budget_vs_actual
2022-06-01,Marketing,Training,Budget,777750.0,budget_vs_actual
2022-06-01,Marketing,Travel,Actual,999580.0,budget_vs_actual
2022-06-01,Marketing,Travel,Budget,972286.0,budget_vs_actual
2022-06-01,Marketing,Utilities,Actual,388508.0,budget_vs_actual
2022-06-01,Marketing,Utilities,Budget,204072.0,budget_vs_actual
2022-06-01,Operations,Infrastructure,Actual,798788.0,budget_vs_actual
2022-06-01,Operations,Infrastructure,Budget,651062.0,budget_vs_actual
2022-06-01,Operations,Marketing,Actual,2533666.0,budget_vs_actual
2022-06-01,Operations,Marketing,Budget,2194156.0,budget_vs_actual
2022-06-01,Operations,Salaries,Actual,1151502.0,budget_vs_actual
2022-06-01,Operations,Salaries,Budget,1307396.0,budget_vs_actual
2022-06-01,Operations,Training,Actual,1124912.0,budget_vs_actual
2022-06-01,Operations,Training,Budget,789384.0,budget_vs_actual
2022-06-01,Operations,Travel,Actual,1245134.0,budget_vs_actual
2022-06-01,Operations,Travel,Budget,1111386.0,budget_vs_actual
2022-06-01,Operations,Utilities,Actual,1124508.0,budget_vs_actual
2022-06-01,Operations,Utilities,Budget,558006.0,budget_vs_actual
2022-06-01,Sales,Infrastructure,Actual,999530.0,budget_vs_actual
2022-06-01,Sales,Infrastructure,Budget,785678.0,budget_vs_actual
2022-06-01,Sales,Marketing,Actual,2022824.0,budget_vs_actual
2022-06-01,Sales,Marketing,Budget,2359080.0,budget_vs_actual
2022-06-01,Sales,Salaries,Actual,860048.0,budget_vs_actual
2022-06-01,Sales,Salaries,Budget,1331094.0,budget_vs_actual
2022-06-01,Sales,Training,Actual,2473872.0,budget_vs_actual
2022-06-01,Sales,Training,Budget,1699636.0,budget_vs_actual
2022-06-01,Sales,Travel,Actual,1241208.0,budget_vs_actual
2022-06-01,Sales,Travel,Budget,800494.0,budget_vs_actual
2022-06-01,Sales,Utilities,Actual,1110564.0,budget_vs_actual
2022-06-01,Sales,Utilities,Budget,627348.0,budget_vs_actual
2022-07-01,Finance,Infrastructure,Actual,1002476.0,budget_vs_actual
2022-07-01,Finance,Infrastructure,Budget,1219040.0,budget_vs_actual
2022-07-01,Finance,Marketing,Actual,1209632.0,budget_vs_actual
2022-07-01,Finance,Marketing,Budget,608116.0,budget_vs_actual
2022-07-01,Finance,Salaries,Actual,1586272.0,budget_vs_actual
2022-07-01,Finance,Salaries,Budget,1181040.0,budget_vs_actual
2022-07-01,Finance,Training,Actual,947874.0,budget_vs_actual
2022-07-01,Finance,Training,Budget,1195500.0,budget_vs_actual
2022-07-01,Finance,Travel,Actual,2613632.0,budget_vs_actual
2022-07-01,Finance,Travel,Budget,2508612.0,budget_vs_actual
2022-07-01,Finance,Utilities,Actual,509098.0,budget_vs_actual
2022-07-01,Finance,Utilities,Budget,1045374.0,budget_vs_actual
2022-07-01,HR,Infrastructure,Actual,677216.0,budget_vs_actual
2022-07-01,HR,Infrastructure,Budget,646478.0,budget_vs_actual
2022-07-01,HR,Marketing,Actual,2502920.0,budget_vs_actual
2022-07-01,HR,Marketing,Budget,3012618.0,budget_vs_actual
2022-07-01,HR,Salaries,Actual,1286686.0,budget_vs_actual
2022-07-01,HR,Salaries,Budget,910904.0,budget_vs_actual
2022-07-01,HR,Training,Actual,574562.0,budget_vs_actual
2022-07-01,HR,Training,Budget,351082.0,budget_vs_actual
2022-07-01,HR,Travel,Actual,1602760.0,budget_vs_actual
2022-07-01,HR,Travel,Budget,1501168.0,budget_vs_actual
2022-07-01,HR,Utilities,Actual,2147864.0,budget_vs_actual
2022-07-01,HR,Utilities,Budget,1614448.0,budget_vs_actual
2022-07-01,IT,Infrastructure,Actual,1419852.0,budget_vs_actual
2022-07-01,IT,Infrastructure,Budget,1700054.0,budget_vs_actual
2022-07-01,IT,Marketing,Actual,2126092.0,budget_vs_actual
2022-07-01,IT,Marketing,Budget,1335888.0,budget_vs_actual
2022-07-01,IT,Salaries,Actual,1245730.0,budget_vs_actual
2022-07-01,IT,Salaries,Budget,947982.0,budget_vs_actual
2022-07-01,IT,Training,Actual,1510798.0,budget_vs_actual
2022-07-01,IT,Training,Budget,1343160.0,budget_vs_actual
2022-07-01,IT,Travel,Actual,1522616.0,budget_vs_actual
2022-07-01,IT,Travel,Budget,1563666.0,budget_vs_actual
2022-07-01,IT,Utilities,Actual,2081716.0,budget_vs_actual
2022-07-01,IT,Utilities,Budget,1912870.0,budget_vs_actual
2022-07-01,Marketing,Infrastructure,Actual,1120744.0,budget_vs_actual
2022-07-01,Marketing,Infrastructure,Budget,944420.0,budget_vs_actual
2022-07-01,Marketing,Marketing,Actual,1417040.0,budget_vs_actual
2022-07-01,Marketing,Marketing,Budget,1176398.0,budget_vs_actual
2022-07-01,Marketing,Salaries,Actual,2316832.0,budget_vs_actual
2022-07-01,Marketing,Salaries,Budget,1459502.0,budget_vs_actual
2022-07-01,Marketing,Training,Actual,1459152.0,budget_vs_actual
2022-07-01,Marketing,Training,Budget,867688.0,budget_vs_actual
2022-07-01,Marketing,Travel,Actual,1629802.0,budget_vs_actual
2022-07-01,Marketing,Travel,Budget,1667604.0,budget_vs_actual
2022-07-01,Marketing,Utilities,Actual,846780.0,budget_vs_actual
2022-07-01,Marketing,Utilities,Budget,1029294.0,budget_vs_actual
2022-07-01,Operations,Infrastructure,Actual,1690148.0,budget_vs_actual
2022-07-01,Operations,Infrastructure,Budget,1479060.0,budget_vs_actual
2022-07-01,Operations,Marketing,Actual,1266014.0,budget_vs_actual
2022-07-01,Operations,Marketing,Budget,965418.0,budget_vs_actual
2022-07-01,Operations,Salaries,Actual,1201310.0,budget_vs_actual
2022-07-01,Operations,Salaries,Budget,1242520.0,budget_vs_actual
2022-07-01,Operations,Training,Actual,480718.0,budget_vs_actual
2022-07-01,Operations,Training,Budget,990992.0,budget_vs_actual
2022-07-01,Operations,Travel,Actual,1934604.0,budget_vs_actual
2022-07-01,Operations,Travel,Budget,1460370.0,budget_vs_actual
2022-07-01,Operations,Utilities,Actual,1616476.0,budget_vs_actual
2022-07-01,Operations,Utilities,Budget,1227012.0,budget_vs_actual
2022-07-01,Sales,Infrastructure,Actual,1122080.0,budget_vs_actual
2022-07-01,Sales,Infrastructure,Budget,1140066.0,budget_vs_actual
2022-07-01,Sales,Marketing,Actual,2358671.0,budget_vs_actual
2022-07-01,Sales,Marketing,Budget,2268984.0,budget_vs_actual
2022-07-01,Sales,Salaries,Actual,1034638.0,budget_vs_actual
2022-07-01,Sales,Salaries,Budget,874016.0,budget_vs_actual
2022-07-01,Sales,Training,Actual,1186462.0,budget_vs_actual
2022-07-01,Sales,Training,Budget,1269168.0,budget_vs_actual
2022-07-01,Sales,Travel,Actual,1575108.0,budget_vs_actual
2022-07-01,Sales,Travel,Budget,1527774.0,budget_vs_actual
2022-07-01,Sales,Utilities,Actual,1290972.0,budget_vs_actual
2022-07-01,Sales,Utilities,Budget,1218262.0,budget_vs_actual
2022-08-01,Finance,Infrastructure,Actual,1498694.0,budget_vs_actual
2022-08-01,Finance,Infrastructure,Budget,1139516.0,budget_vs_actual
2022-08-01,Finance,Marketing,Actual,1243454.0,budget_vs_actual
2022-08-01,Finance,Marketing,Budget,1355304.0,budget_vs_actual
2022-08-01,Finance,Salaries,Actual,1343922.0,budget_vs_actual
2022-08-01,Finance,Salaries,Budget,1366406.0,budget_vs_actual
2022-08-01,Finance,Training,Actual,681034.0,budget_vs_actual
2022-08-01,Finance,Training,Budget,399300.0,budget_vs_actual
2022-08-01,Finance,Travel,Actual,1282010.0,budget_vs_actual
2022-08-01,Finance,Travel,Budget,1385812.0,budget_vs_actual
2022-08-01,Finance,Utilities,Actual,1645536.0,budget_vs_actual
2022-08-01,Finance,Utilities,Budget,1653776.0,budget_vs_actual
2022-08-01,HR,Infrastructure,Actual,2098184.0,budget_vs_actual
2022-08-01,HR,Infrastructure,Budget,1450790.0,budget_vs_actual
2022-08-01,HR,Marketing,Actual,1706638.0,budget_vs_actual
2022-08-01,HR,Marketing,Budget,1800260.0,budget_vs_actual
2022-08-01,HR,Salaries,Actual,1861000.0,budget_vs_actual
2022-08-01,HR,Salaries,Budget,1003020.0,budget_vs_actual
2022-08-01,HR,Training,Actual,1560372.0,budget_vs_actual
2022-08-01,HR,Training,Budget,1367108.0,budget_vs_actual
2022-08-01,HR,Travel,Actual,1916288.0,budget_vs_actual
2022-08-01,HR,Travel,Budget,1490664.0,budget_vs_actual
2022-08-01,HR,Utilities,Actual,1924454.0,budget_vs_actual
2022-08-01,HR,Utilities,Budget,1925882.0,budget_vs_actual
2022-08-01,IT,Infrastructure,Actual,1415308.0,budget_vs_actual
2022-08-01,IT,Infrastructure,Budget,713910.0,budget_vs_actual
2022-08-01,IT,Marketing,Actual,1028602.0,budget_vs_actual
2022-08-01,IT,Marketing,Budget,1167756.0,budget_vs_actual
2022-08-01,IT,Salaries,Actual,1553416.0,budget_vs_actual
2022-08-01,IT,Salaries,Budget,1230994.0,budget_vs_actual
2022-08-01,IT,Training,Actual,421512.0,budget_vs_actual
2022-08-01,IT,Training,Budget,681394.0,budget_vs_actual
2022-08-01,IT,Travel,Actual,1470350.0,budget_vs_actual
2022-08-01,IT,Travel,Budget,1202400.0,budget_vs_actual
2022-08-01,IT,Utilities,Actual,2235132.0,budget_vs_actual
2022-08-01,IT,Utilities,Budget,1735836.0,budget_vs_actual
2022-08-01,Marketing,Infrastructure,Actual,847794.0,budget_vs_actual
2022-08-01,Marketing,Infrastructure,Budget,1335412.0,budget_vs_actual
2022-08-01,Marketing,Marketing,Actual,889868.0,budget_vs_actual
2022-08-01,Marketing,Marketing,Budget,550834.0,budget_vs_actual
2022-08-01,Marketing,Salaries,Actual,1516884.0,budget_vs_actual
2022-08-01,Marketing,Salaries,Budget,859428.0,budget_vs_actual
2022-08-01,Marketing,Training,Actual,433074.0,budget_vs_actual
2022-08-01,Marketing,Training,Budget,169390.0,budget_vs_actual
2022-08-01,Marketing,Travel,Actual,2436478.0,budget_vs_actual
2022-08-01,Marketing,Travel,Budget,1407226.0,budget_vs_actual
2022-08-01,Marketing,Utilities,Actual,1601112.0,budget_vs_actual
2022-08-01,Marketing,Utilities,Budget,1497250.0,budget_vs_actual
2022-08-01,Operations,Infrastructure,Actual,1183177.0,budget_vs_actual
2022-08-01,Operations,Infrastructure,Budget,1054858.0,budget_vs_actual
2022-08-01,Operations,Marketing,Actual,2030636.0,budget_vs_actual
2022-08-01,Operations,Marketing,Budget,1981730.0,budget_vs_actual
2022-08-01,Operations,Salaries,Actual,996202.0,budget_vs_actual
2022-08-01,Operations,Salaries,Budget,1034296.0,budget_vs_actual
2022-08-01,Operations,Training,Actual,1309368.0,budget_vs_actual
2022-08-01,Operations,Training,Budget,1015138.0,budget_vs_actual
2022-08-01,Operations,Travel,Actual,767412.0,budget_vs_actual
2022-08-01,Operations,Travel,Budget,934712.0,budget_vs_actual
2022-08-01,Operations,Utilities,Actual,2217686.0,budget_vs_actual
2022-08-01,Operations,Utilities,Budget,2708500.0,budget_vs_actual
2022-08-01,Sales,Infrastructure,Actual,1315208.0,budget_vs_actual
2022-08-01,Sales,Infrastructure,Budget,1038112.0,budget_vs_actual
2022-08-01,Sales,Marketing,Actual,2640794.0,budget_vs_actual
2022-08-01,Sales,Marketing,Budget,2166132.0,budget_vs_actual
2022-08-01,Sales,Salaries,Actual,1878304.0,budget_vs_actual
2022-08-01,Sales,Salaries,Budget,1023534.0,budget_vs_actual
2022-08-01,Sales,Training,Actual,1563380.0,budget_vs_actual
2022-08-01,Sales,Training,Budget,1932436.0,budget_vs_actual
2022-08-01,Sales,Travel,Actual,858444.0,budget_vs_actual
2022-08-01,Sales,Travel,Budget,1000252.0,budget_vs_actual
2022-08-01,Sales,Utilities,Actual,1032288.0,budget_vs_actual
2022-08-01,Sales,Utilities,Budget,778688.0,budget_vs_actual
2022-09-01,Finance,Infrastructure,Actual,1202050.0,budget_vs_actual
2022-09-01,Finance,Infrastructure,Budget,1032752.0,budget_vs_actual
2022-09-01,Finance,Marketing,Actual,1145064.0,budget_vs_actual
2022-09-01,Finance,Marketing,Budget,1209806.0,budget_vs_actual
2022-09-01,Finance,Salaries,Actual,631274.0,budget_vs_actual
2022-09-01,Finance,Salaries,Budget,983358.0,budget_vs_actual
2022-09-01,Finance,Training,Actual,915056.0,budget_vs_actual
2022-09-01,Finance,Training,Budget,777420.0,budget_vs_actual
2022-09-01,Finance,Travel,Actual,1141052.0,budget_vs_actual
2022-09-01,Finance,Travel,Budget,959112.0,budget_vs_actual
2022-09-01,Finance,Utilities,Actual,1178722.0,budget_vs_actual
2022-09-01,Finance,Utilities,Budget,875548.0,budget_vs_actual
2022-09-01,HR,Infrastructure,Actual,2397624.0,budget_vs_actual
2022-09-01,HR,Infrastructure,Budget,2100264.0,budget_vs_actual
2022-09-01,HR,Marketing,Actual,1195898.0,budget_vs_actual
2022-09-01,HR,Marketing,Budget,1306536.0,budget_vs_actual
2022-09-01,HR,Salaries,Actual,1956562.0,budget_vs_actual
2022-09-01,HR,Salaries,Budget,1647476.0,budget_vs_actual
2022-09-01,HR,Training,Actual,1028420.0,budget_vs_actual
2022-09-01,HR,Training,Budget,513970.0,budget_vs_actual
2022-09-01,HR,Travel,Actual,1805916.0,budget_vs_actual
2022-09-01,HR,Travel,Budget,1421984.0,budget_vs_actual
2022-09-01,HR,Utilities,Actual,592634.0,budget_vs_actual
2022-09-01,HR,Utilities,Budget,553380.0,budget_vs_actual
2022-09-01,IT,Infrastructure,Actual,1250130.0,budget_vs_actual
2022-09-01,IT,Infrastructure,Budget,937040.0,budget_vs_actual
2022-09-01,IT,Marketing,Actual,1048442.0,budget_vs_actual
2022-09-01,IT,Marketing,Budget,1019602.0,budget_vs_actual
2022-09-01,IT,Salaries,Actual,954600.0,budget_vs_actual
2022-09-01,IT,Salaries,Budget,1340538.0,budget_vs_actual
2022-09-01,IT,Training,Actual,247392.0,budget_vs_actual
2022-09-01,IT,Training,Budget,660590.0,budget_vs_actual
2022-09-01,IT,Travel,Actual,1235766.0,budget_vs_actual
2022-09-01,IT,Travel,Budget,1558920.0,budget_vs_actual
2022-09-01,IT,Utilities,Actual,1472640.0,budget_vs_actual
2022-09-01,IT,Utilities,Budget,1173790.0,budget_vs_actual
2022-09-01,Marketing,Infrastructure,Actual,1399668.0,budget_vs_actual
2022-09-01,Marketing,Infrastructure,Budget,1313802.0,budget_vs_actual
2022-09-01,Marketing,Marketing,Actual,1495008.0,budget_vs_actual
2022-09-01,Marketing,Marketing,Budget,1495058.0,budget_vs_actual
2022-09-01,Marketing,Salaries,Actual,2135850.0,budget_vs_actual
2022-09-01,Marketing,Salaries,Budget,1516350.0,budget_vs_actual
2022-09-01,Marketing,Training,Actual,1614346.0,budget_vs_actual
2022-09-01,Marketing,Training,Budget,1443816.0,budget_vs_actual
2022-09-01,Marketing,Travel,Actual,824836.0,budget_vs_actual
2022-09-01,Marketing,Travel,Budget,858422.0,budget_vs_actual
2022-09-01,Marketing,Utilities,Actual,1631082.0,budget_vs_actual
2022-09-01,Marketing,Utilities,Budget,1276588.0,budget_vs_actual
2022-09-01,Operations,Infrastructure,Actual,1710810.0,budget_vs_actual
2022-09-01,Operations,Infrastructure,Budget,956276.0,budget_vs_actual
2022-09-01,Operations,Marketing,Actual,1801356.0,budget_vs_actual
2022-09-01,Operations,Marketing,Budget,1497220.0,budget_vs_actual
2022-09-01,Operations,Salaries,Actual,810606.0,budget_vs_actual
2022-09-01,Operations,Salaries,Budget,738428.0,budget_vs_actual
2022-09-01,Operations,Training,Actual,1347162.0,budget_vs_actual
2022-09-01,Operations,Training,Budget,1785822.0,budget_vs_actual
2022-09-01,Operations,Travel,Actual,912370.0,budget_vs_actual
2022-09-01,Operations,Travel,Budget,1168632.0,budget_vs_actual
2022-09-01,Operations,Utilities,Actual,2119656.0,budget_vs_actual
2022-09-01,Operations,Utilities,Budget,1384002.0,budget_vs_actual
2022-09-01,Sales,Infrastructure,Actual,1088950.0,budget_vs_actual
2022-09-01,Sales,Infrastructure,Budget,1179804.0,budget_vs_actual
2022-09-01,Sales,Marketing,Actual,1338602.0,budget_vs_actual
2022-09-01,Sales,Marketing,Budget,1111346.0,budget_vs_actual
2022-09-01,Sales,Salaries,Actual,1263462.0,budget_vs_actual
2022-09-01,Sales,Salaries,Budget,1092174.0,budget_vs_actual
2022-09-01,Sales,Training,Actual,1520090.0,budget_vs_actual
2022-09-01,Sales,Training,Budget,1248368.0,budget_vs_actual
2022-09-01,Sales,Travel,Actual,1197888.0,budget_vs_actual
2022-09-01,Sales,Travel,Budget,1326442.0,budget_vs_actual
2022-09-01,Sales,Utilities,Actual,1619472.0,budget_vs_actual
2022-09-01,Sales,Utilities,Budget,738880.0,budget_vs_actual
2022-10-01,Finance,Infrastructure,Actual,2061844.0,budget_vs_actual
2022-10-01,Finance,Infrastructure,Budget,2052776.0,budget_vs_actual
2022-10-01,Finance,Marketing,Actual,1233354.0,budget_vs_actual
2022-10-01,Finance,Marketing,Budget,1275348.0,budget_vs_actual
2022-10-01,Finance,Salaries,Actual,1752852.0,budget_vs_actual
2022-10-01,Finance,Salaries,Budget,1751330.0,budget_vs_actual
2022-10-01,Finance,Training,Actual,813162.0,budget_vs_actual
2022-10-01,Finance,Training,Budget,1008662.0,budget_vs_actual
2022-10-01,Finance,Travel,Actual,1891436.0,budget_vs_actual
2022-10-01,Finance,Travel,Budget,1888000.0,budget_vs_actual
2022-10-01,Finance,Utilities,Actual,911310.0,budget_vs_actual
2022-10-01,Finance,Utilities,Budget,905186.0,budget_vs_actual
2022-10-01,HR,Infrastructure,Actual,306746.0,budget_vs_actual
2022-10-01,HR,Infrastructure,Budget,273250.0,budget_vs_actual
2022-10-01,HR,Marketing,Actual,1279134.0,budget_vs_actual
2022-10-01,HR,Marketing,Budget,1249152.0,budget_vs_actual
2022-10-01,HR,Salaries,Actual,2783188.0,budget_vs_actual
2022-10-01,HR,Salaries,Budget,2634594.0,budget_vs_actual
2022-10-01,HR,Training,Actual,2773036.0,budget_vs_actual
2022-10-01,HR,Training,Budget,2107808.0,budget_vs_actual
2022-10-01,HR,Travel,Actual,442100.0,budget_vs_actual
2022-10-01,HR,Travel,Budget,915686.0,budget_vs_actual
2022-10-01,HR,Utilities,Actual,625096.0,budget_vs_actual
2022-10-01,HR,Utilities,Budget,512510.0,budget_vs_actual
2022-10-01,IT,Infrastructure,Actual,959392.0,budget_vs_actual
2022-10-01,IT,Infrastructure,Budget,1026634.0,budget_vs_actual
2022-10-01,IT,Marketing,Actual,1113236.0,budget_vs_actual
2022-10-01,IT,Marketing,Budget,947144.0,budget_vs_actual
2022-10-01,IT,Salaries,Actual,1977834.0,budget_vs_actual
2022-10-01,IT,Salaries,Budget,2308634.0,budget_vs_actual
2022-10-01,IT,Training,Actual,514132.0,budget_vs_actual
2022-10-01,IT,Training,Budget,559820.0,budget_vs_actual
2022-10-01,IT,Travel,Actual,2184140.0,budget_vs_actual
2022-10-01,IT,Travel,Budget,2223758.0,budget_vs_actual
2022-10-01,IT,Utilities,Actual,641084.0,budget_vs_actual
2022-10-01,IT,Utilities,Budget,567546.0,budget_vs_actual
2022-10-01,Marketing,Infrastructure,Actual,1445302.0,budget_vs_actual
2022-10-01,Marketing,Infrastructure,Budget,876542.0,budget_vs_actual
2022-10-01,Marketing,Marketing,Actual,1117642.0,budget_vs_actual
2022-10-01,Marketing,Marketing,Budget,883986.0,budget_vs_actual
2022-10-01,Marketing,Salaries,Actual,1480076.0,budget_vs_actual
2022-10-01,Marketing,Salaries,Budget,1268298.0,budget_vs_actual
2022-10-01,Marketing,Training,Actual,1370084.0,budget_vs_actual
2022-10-01,Marketing,Training,Budget,1277888.0,budget_vs_actual
2022-10-01,Marketing,Travel,Actual,1971696.0,budget_vs_actual
2022-10-01,Marketing,Travel,Budget,1354472.0,budget_vs_actual
2022-10-01,Marketing,Utilities,Actual,1341816.0,budget_vs_actual
2022-10-01,Marketing,Utilities,Budget,1227308.0,budget_vs_actual
2022-10-01,Operations,Infrastructure,Actual,2213644.0,budget_vs_actual
2022-10-01,Operations,Infrastructure,Budget,2243018.0,budget_vs_actual
2022-10-01,Operations,Marketing,Actual,2036932.0,budget_vs_actual
2022-10-01,Operations,Marketing,Budget,1433866.0,budget_vs_actual
2022-10-01,Operations,Salaries,Actual,605684.0,budget_vs_actual
2022-10-01,Operations,Salaries,Budget,801766.0,budget_vs_actual
2022-10-01,Operations,Training,Actual,954920.0,budget_vs_actual
2022-10-01,Operations,Training,Budget,1773708.0,budget_vs_actual
2022-10-01,Operations,Travel,Actual,1198366.0,budget_vs_actual
2022-10-01,Operations,Travel,Budget,708614.0,budget_vs_actual
2022-10-01,Operations,Utilities,Actual,953606.0,budget_vs_actual
2022-10-01,Operations,Utilities,Budget,1051652.0,budget_vs_actual
2022-10-01,Sales,Infrastructure,Actual,1406996.0,budget_vs_actual
2022-10-01,Sales,Infrastructure,Budget,1153800.0,budget_vs_actual
2022-10-01,Sales,Marketing,Actual,1545284.0,budget_vs_actual
2022-10-01,Sales,Marketing,Budget,1231922.0,budget_vs_actual
2022-10-01,Sales,Salaries,Actual,1393780.0,budget_vs_actual
2022-10-01,Sales,Salaries,Budget,1360550.0,budget_vs_actual
2022-10-01,Sales,Training,Actual,2919654.0,budget_vs_actual
2022-10-01,Sales,Training,Budget,2632182.0,budget_vs_actual
2022-10-01,Sales,Travel,Actual,2277124.0,budget_vs_actual
2022-10-01,Sales,Travel,Budget,2283598.0,budget_vs_actual
2022-10-01,Sales,Utilities,Actual,2502830.0,budget_vs_actual
2022-10-01,Sales,Utilities,Budget,1791978.0,budget_vs_actual
2022-11-01,Finance,Infrastructure,Actual,929082.0,budget_vs_actual
2022-11-01,Finance,Infrastructure,Budget,798376.0,budget_vs_actual
2022-11-01,Finance,Marketing,Actual,2818604.0,budget_vs_actual
2022-11-01,Finance,Marketing,Budget,2203396.0,budget_vs_actual
2022-11-01,Finance,Salaries,Actual,835920.0,budget_vs_actual
2022-11-01,Finance,Salaries,Budget,811166.0,budget_vs_actual
2022-11-01,Finance,Training,Actual,1150870.0,budget_vs_actual
2022-11-01,Finance,Training,Budget,1203110.0,budget_vs_actual
2022-11-01,Finance,Travel,Actual,1087156.0,budget_vs_actual
2022-11-01,Finance,Travel,Budget,2016406.0,budget_vs_actual
2022-11-01,Finance,Utilities,Actual,464862.0,budget_vs_actual
2022-11-01,Finance,Utilities,Budget,913414.0,budget_vs_actual
2022-11-01,HR,Infrastructure,Actual,1072226.0,budget_vs_actual
2022-11-01,HR,Infrastructure,Budget,845774.0,budget_vs_actual
2022-11-01,HR,Marketing,Actual,405028.0,budget_vs_actual
2022-11-01,HR,Marketing,Budget,108360.0,budget_vs_actual
2022-11-01,HR,Salaries,Actual,1175624.0,budget_vs_actual
2022-11-01,HR,Salaries,Budget,956144.0,budget_vs_actual
2022-11-01,HR,Training,Actual,2159968.0,budget_vs_actual
2022-11-01,HR,Training,Budget,1826320.0,budget_vs_actual
2022-11-01,HR,Travel,Actual,1447302.0,budget_vs_actual
2022-11-01,HR,Travel,Budget,704458.0,budget_vs_actual
2022-11-01,HR,Utilities,Actual,1199250.0,budget_vs_actual
2022-11-01,HR,Utilities,Budget,1128064.0,budget_vs_actual
2022-11-01,IT,Infrastructure,Actual,817538.0,budget_vs_actual
2022-11-01,IT,Infrastructure,Budget,789452.0,budget_vs_actual
2022-11-01,IT,Marketing,Actual,734628.0,budget_vs_actual
2022-11-01,IT,Marketing,Budget,740082.0,budget_vs_actual
2022-11-01,IT,Salaries,Actual,503568.0,budget_vs_actual
2022-11-01,IT,Salaries,Budget,416032.0,budget_vs_actual
2022-11-01,IT,Training,Actual,1110782.0,budget_vs_actual
2022-11-01,IT,Training,Budget,806488.0,budget_vs_actual
2022-11-01,IT,Travel,Actual,1787282.0,budget_vs_actual
2022-11-01,IT,Travel,Budget,1223340.0,budget_vs_actual
2022-11-01,IT,Utilities,Actual,1465600.0,budget_vs_actual
2022-11-01,IT,Utilities,Budget,1112642.0,budget_vs_actual
2022-11-01,Marketing,Infrastructure,Actual,1982756.0,budget_vs_actual
2022-11-01,Marketing,Infrastructure,Budget,1995994.0,budget_vs_actual
2022-11-01,Marketing,Marketing,Actual,2234368.0,budget_vs_actual
2022-11-01,Marketing,Marketing,Budget,1898854.0,budget_vs_actual
2022-11-01,Marketing,Salaries,Actual,235908.0,budget_vs_actual
2022-11-01,Marketing,Salaries,Budget,372908.0,budget_vs_actual
